,1950,1960,1970,1980,1990
forklare,3.0,5.0,2.0,0.0,5.0
forklarer,0.0,4.0,0.0,4.0,45.0
forklares,0.0,0.0,0.0,0.0,6.0
forklaring,0.0,4.0,0.0,4.0,2.0
forklaringen,0.0,6.0,0.0,0.0,7.0
forklaringene,0.0,0.0,0.0,1.0,1.0
forklarte,3.0,3.0,0.0,0.0,4.0
forklølelsesvlrus,0.0,2.0,0.0,0.0,0.0
forkommen,0.0,0.0,0.0,4.0,0.0
forkorte,0.0,0.0,2.0,0.0,2.0
forkynnelsen,2.0,0.0,0.0,0.0,0.0
forkynner,0.0,0.0,0.0,2.0,0.0
forl,2.0,0.0,0.0,0.0,0.0
forlagets,0.0,0.0,0.0,2.0,0.0
forlagssjef,0.0,2.0,0.0,0.0,0.0
forlange,6.0,2.0,0.0,2.0,2.0
forlangende,0.0,0.0,0.0,2.0,0.0
forlanger,2.0,0.0,2.0,2.0,4.0
forlanges,0.0,0.0,4.0,0.0,2.0
forlangt,1.0,0.0,0.0,2.0,4.0
forlangte,0.0,2.0,4.0,2.0,0.0
forlat,0.0,2.0,0.0,0.0,0.0
forlate,2.0,0.0,0.0,0.0,4.0
forlater,0.0,2.0,0.0,0.0,10.0
forlatt,0.0,2.0,4.0,0.0,2.0
forleden,2.0,2.0,0.0,4.0,2.0
forledes,0.0,0.0,0.0,2.0,2.0
forlenge,0.0,0.0,0.0,4.0,0.0
forlenger,0.0,0.0,0.0,2.0,4.0
forlenget,0.0,0.0,2.0,0.0,0.0
forlengs,0.0,0.0,2.0,0.0,0.0
forlengst,2.0,2.0,0.0,9.0,15.0
forlist,0.0,1.0,1.0,0.0,0.0
forlite,0.0,2.0,0.0,0.0,0.0
forlop,4.0,2.0,0.0,0.0,0.0
forlot,1.0,1.0,0.0,0.0,0.0
forlovelser,2.0,0.0,0.0,0.0,0.0
forløbig,0.0,0.0,0.0,2.0,0.0
forløp,4.0,2.0,3.0,3.0,4.0
forløpen,0.0,0.0,0.0,0.0,2.0
forløpig,0.0,0.0,2.0,0.0,0.0
forløpne,2.0,2.0,0.0,0.0,0.0
forløsende,0.0,0.0,0.0,2.0,0.0
form,121.0,91.0,45.0,69.0,107.0
forma,0.0,0.0,0.0,0.0,2.0
formalin,2.0,2.0,0.0,0.0,4.0
formalindrepte,0.0,0.0,2.0,0.0,0.0
formalitetar,0.0,0.0,2.0,0.0,0.0
formaninger,0.0,0.0,0.0,0.0,2.0
formann,2.0,5.0,1.0,2.0,0.0
formannen,2.0,10.0,4.0,0.0,0.0
formannskap,2.0,4.0,4.0,0.0,0.0
formannskapet,9.0,3.0,0.0,0.0,0.0
format,0.0,2.0,0.0,0.0,0.0
formel,0.0,0.0,0.0,0.0,2.0
formelt,0.0,0.0,0.0,0.0,4.0
formen,4.0,4.0,2.0,4.0,26.0
formene,0.0,6.0,2.0,0.0,4.0
formening,0.0,1.0,1.0,0.0,0.0
formentlig,4.0,0.0,0.0,0.0,0.0
former,46.0,29.0,41.0,24.0,37.0
formere,0.0,4.0,0.0,4.0,0.0
formerer,0.0,0.0,0.0,0.0,2.0
formet,2.0,0.0,0.0,0.0,0.0
formiddag,4.0,2.0,0.0,4.0,2.0
formiddagen,0.0,4.0,0.0,0.0,0.0
formiddager,0.0,0.0,0.0,0.0,2.0
formiddagstimene,0.0,0.0,0.0,0.0,2.0
formidle,0.0,0.0,2.0,2.0,6.0
formidler,0.0,0.0,0.0,3.0,12.0
formidling,0.0,0.0,0.0,0.0,2.0
forminske,1.0,1.0,0.0,0.0,0.0
forminsket,4.0,0.0,0.0,0.0,0.0
formodede,6.0,0.0,0.0,0.0,0.0
formodentlig,0.0,0.0,4.0,0.0,0.0
formoder,0.0,0.0,0.0,1.0,1.0
formodning,0.0,1.0,1.0,0.0,0.0
formol,0.0,2.0,0.0,0.0,0.0
formulere,2.0,0.0,0.0,0.0,4.0
formål,3.0,13.0,2.0,0.0,2.0
formålet,2.0,0.0,0.0,0.0,2.0
formålsparagrafen,0.0,0.0,0.0,0.0,2.0
formår,0.0,2.0,0.0,0.0,0.0
forn,2.0,0.0,0.0,0.0,0.0
fornOyelig,1.0,0.0,0.0,0.0,0.0
fornedrelse,0.0,0.0,0.0,2.0,0.0
fornoyelsesvaksinasjon,0.0,2.0,0.0,0.0,0.0
fornuft,0.0,0.0,0.0,0.0,8.0
fornuften,2.0,0.0,0.0,0.0,0.0
fornuftig,0.0,0.0,0.0,2.0,8.0
fornuftige,0.0,2.0,0.0,0.0,0.0
fornuftigste,2.0,0.0,0.0,0.0,0.0
forny,0.0,0.0,0.0,0.0,2.0
fornye,0.0,2.0,0.0,1.0,1.0
fornyelsesvaksinasjon,0.0,4.0,0.0,0.0,0.0
fornyelsesvaksinasjonen,0.0,2.0,0.0,0.0,0.0
fornyes,0.0,0.0,0.0,4.0,2.0
fornyet,4.0,2.0,0.0,2.0,2.0
fornøden,0.0,2.0,0.0,0.0,0.0
fornøyd,10.0,0.0,0.0,4.0,9.0
fornøyelsen,0.0,0.0,2.0,0.0,0.0
forokommet,2.0,0.0,0.0,0.0,0.0
fororvlg,1.0,1.0,0.0,0.0,0.0
forovrig,4.0,2.0,2.0,2.0,0.0
forpakninger,0.0,2.0,0.0,0.0,1.0
forpg,0.0,2.0,0.0,0.0,0.0
forplantingsevne,0.0,0.0,0.0,2.0,0.0
forplantningen,0.0,0.0,0.0,2.0,2.0
forpliktelsene,0.0,0.0,0.0,0.0,2.0
forpliktelser,0.0,0.0,0.0,4.0,0.0
forpliktet,2.0,0.0,0.0,0.0,4.0
forpostfektning,2.0,0.0,0.0,0.0,0.0
forpostkamp,4.0,0.0,0.0,0.0,0.0
forresten,6.0,0.0,0.0,0.0,4.0
forretning,0.0,0.0,0.0,2.0,2.0
forretningen,0.0,0.0,0.0,2.0,0.0
forretninger,0.0,2.0,0.0,0.0,0.0
forretningsbransjen,0.0,0.0,0.0,2.0,0.0
forretningsfolk,0.0,0.0,0.0,1.0,1.0
forretningsforbindelser,0.0,2.0,0.0,0.0,0.0
forretningsfølkene,2.0,0.0,0.0,0.0,0.0
forretningsfører,0.0,4.0,0.0,0.0,0.0
forretningsmannen,0.0,0.0,0.0,0.0,2.0
forretningsmessig,4.0,0.0,0.0,0.0,2.0
forretningsmessige,2.0,0.0,0.0,0.0,0.0
forrige,16.0,11.0,11.0,32.0,26.0
forringe,0.0,0.0,0.0,1.0,1.0
forringes,0.0,2.0,0.0,0.0,0.0
forrykkes,0.0,0.0,0.0,2.0,0.0
forråd,4.0,0.0,0.0,0.0,0.0
forrådene,0.0,2.0,0.0,0.0,0.0
fors,0.0,0.0,2.0,0.0,21.0
fors-f,0.0,0.0,0.0,0.0,1.0
fors-kre,0.0,0.0,0.0,2.0,0.0
forsAvidt,2.0,0.0,0.0,0.0,0.0
forsak,0.0,0.0,2.0,0.0,0.0
forsake,0.0,2.0,2.0,0.0,0.0
forsamling,0.0,0.0,0.0,2.0,0.0
forsavidt,0.0,0.0,2.0,0.0,0.0
forsck,2.0,0.0,0.0,0.0,0.0
forsdk,0.0,2.0,0.0,0.0,0.0
forsegler,0.0,2.0,0.0,0.0,0.0
forsek,0.0,0.0,0.0,2.0,0.0
forsendelse,0.0,12.0,0.0,2.0,0.0
forsendelsen,0.0,2.0,2.0,0.0,2.0
forsendelser,0.0,12.0,2.0,0.0,0.0
forsere,2.0,0.0,0.0,0.0,0.0
forserer,2.0,0.0,0.0,0.0,0.0
forseres,0.0,2.0,0.0,0.0,0.0
forsert,0.0,0.0,2.0,2.0,0.0
forsetter,2.0,0.0,0.0,0.0,0.0
forsida,0.0,0.0,0.0,0.0,4.0
forsik,0.0,0.0,0.0,0.0,23.0
forsik-,0.0,0.0,0.0,6.0,2.0
forsiknng,0.0,0.0,0.0,0.0,2.0
forsiknnger,2.0,0.0,0.0,0.0,0.0
forsikr,0.0,0.0,0.0,2.0,86.0
forsikre,6.0,4.0,4.0,6.0,4.0
forsikrer,0.0,14.0,0.0,2.0,4.0
forsikret,6.0,0.0,1.0,5.0,66.0
forsikrin,0.0,0.0,0.0,0.0,2.0
forsikring,2.0,4.0,0.0,21.0,265.0
forsikringen,0.0,0.0,0.0,0.0,1.0
forsikringer,4.0,0.0,0.0,0.0,3.0
forsikringsmannen,2.0,0.0,0.0,0.0,0.0
forsikringsselskapene,0.0,4.0,0.0,0.0,0.0
forsiktig,5.0,1.0,2.0,2.0,6.0
forsiktige,0.0,2.0,2.0,0.0,0.0
forsiktigfret,2.0,0.0,0.0,0.0,0.0
forsiktighet,6.0,0.0,0.0,2.0,0.0
forsiktighetshensyn,2.0,2.0,0.0,0.0,0.0
forsiktighetsregler,0.0,2.0,0.0,0.0,0.0
forsinke,6.0,0.0,0.0,0.0,4.0
forsinkelse,6.0,0.0,0.0,0.0,0.0
forsinkelsene,2.0,0.0,0.0,0.0,0.0
forsinkelser,0.0,4.0,2.0,0.0,0.0
forsinker,0.0,0.0,0.0,0.0,1.0
forsinkes,0.0,0.0,0.0,2.0,0.0
forsinket,8.0,0.0,0.0,2.0,6.0
forsk,0.0,0.0,0.0,0.0,6.0
forska,0.0,0.0,0.0,2.0,0.0
forskanset,0.0,0.0,0.0,0.0,2.0
forskar,0.0,0.0,2.0,0.0,14.0
forskarane,0.0,0.0,0.0,4.0,6.0
forskarar,0.0,0.0,0.0,1.0,23.0
forskargruppe,0.0,0.0,0.0,2.0,1.0
forskargrupper,0.0,0.0,0.0,2.0,0.0
forskcrc,0.0,0.0,0.0,2.0,0.0
forske,0.0,0.0,2.0,2.0,3.0
forskei,0.0,0.0,2.0,0.0,0.0
forskeme,0.0,2.0,2.0,4.0,10.0
forsker,11.0,14.0,7.0,36.0,65.0
forskerc,0.0,0.0,0.0,2.0,4.0
forskere,47.0,62.0,49.0,197.0,274.0
forskeren,2.0,0.0,0.0,12.0,6.0
forskerene,0.0,0.0,0.0,0.0,2.0
forskerens,0.0,4.0,0.0,0.0,0.0
forskeres,4.0,0.0,0.0,0.0,0.0
forskergruppe,8.0,26.0,12.0,16.0,9.0
forskergruppen,0.0,0.0,0.0,4.0,0.0
forskergrupper,0.0,0.0,0.0,4.0,0.0
forskerinnsats,0.0,2.0,0.0,0.0,2.0
forskerkapasitet,0.0,0.0,0.0,2.0,0.0
forskerkapasiteten,0.0,0.0,0.0,2.0,0.0
forskermiljøene,0.0,0.0,0.0,0.0,2.0
forskermiljøet,0.0,0.0,0.0,1.0,3.0
forskerne,2.0,10.0,19.0,103.0,164.0
forskernes,0.0,12.0,0.0,2.0,4.0
forskersamarbeid,0.0,0.0,0.0,6.0,0.0
forskerteam,0.0,4.0,14.0,6.0,3.0
forskerteamet,0.0,2.0,4.0,0.0,0.0
forskertrioen,0.0,0.0,0.0,0.0,2.0
forskeré,2.0,0.0,0.0,0.0,0.0
forskes,0.0,0.0,8.0,25.0,42.0
forsket,0.0,1.0,3.0,6.0,8.0
forsking,0.0,4.0,0.0,10.0,4.0
forskinga,0.0,0.0,0.0,1.0,3.0
forskingen,4.0,0.0,0.0,0.0,0.0
forskingsarbeid,0.0,0.0,0.0,2.0,0.0
forskingsarbeidet,0.0,0.0,0.0,0.0,2.0
forskingsbank,0.0,2.0,0.0,0.0,0.0
forskingsinstitusjon,0.0,0.0,0.0,1.0,1.0
forskingsinstitutt,2.0,2.0,0.0,0.0,2.0
forskingsinstituttet,0.0,1.0,1.0,0.0,2.0
forskingsoppgåver,0.0,0.0,0.0,0.0,2.0
forskingsprogrammet,0.0,0.0,0.0,2.0,0.0
forskingsprosjekt,0.0,0.0,2.0,2.0,4.0
forskingsprosjektet,0.0,0.0,4.0,6.0,0.0
forskingssenteret,0.0,0.0,0.0,2.0,2.0
forskingssentra,0.0,0.0,0.0,0.0,2.0
forskingsstipendiat,0.0,0.0,0.0,0.0,2.0
forskingsvirksomhet,0.0,0.0,2.0,0.0,0.0
forskj,0.0,0.0,0.0,0.0,12.0
forskjeUlge,0.0,0.0,2.0,0.0,0.0
forskjeilige,0.0,0.0,2.0,0.0,0.0
forskjel,0.0,0.0,0.0,0.0,2.0
forskjel-,0.0,2.0,0.0,0.0,2.0
forskjell,8.0,2.0,4.0,2.0,2.0
forskjellen,0.0,4.0,2.0,4.0,0.0
forskjellig,12.0,0.0,4.0,10.0,4.0
forskjellige,95.0,89.0,44.0,42.0,168.0
forskjølejsene,2.0,0.0,0.0,0.0,0.0
forskjølelse,1.0,3.0,2.0,0.0,0.0
forskjølelser,0.0,2.0,0.0,0.0,0.0
forskning,20.0,41.0,42.0,153.0,100.0
forskninga,0.0,0.0,0.0,0.0,2.0
forskningen,12.0,9.0,7.0,35.0,36.0
forskningens,0.0,0.0,0.0,2.0,0.0
forsknings,2.0,0.0,0.0,0.0,0.0
forsknings-laboratoriet,0.0,0.0,0.0,12.0,0.0
forskningsaktivitet,0.0,0.0,0.0,0.0,2.0
forskningsanlcgg,0.0,2.0,0.0,0.0,0.0
forskningsarbeid,6.0,0.0,0.0,0.0,2.0
forskningsarbeidet,0.0,0.0,2.0,0.0,2.0
forskningsavHelingen,0.0,0.0,0.0,2.0,0.0
forskningsavdellngen,0.0,0.0,0.0,2.0,0.0
forskningsbank,0.0,4.0,0.0,0.0,0.0
forskningsbeløpet,0.0,0.0,0.0,0.0,2.0
forskningsdata,0.0,0.0,0.0,0.0,4.0
forskningsgjennombrudd,0.0,0.0,2.0,0.0,0.0
forskningsgruppa,0.0,0.0,0.0,0.0,8.0
forskningsgruppe,4.0,0.0,0.0,0.0,0.0
forskningsgrupper,0.0,0.0,0.0,2.0,4.0
forskningsgvuppc,2.0,0.0,0.0,0.0,0.0
forskningsinnsats,0.0,0.0,2.0,5.0,1.0
forskningsinstitutt,2.0,10.0,2.0,0.0,2.0
forskningsinstituttet,0.0,3.0,1.0,2.0,0.0
forskningskapasiteten,0.0,0.0,0.0,0.0,1.0
forskningskappløp,0.0,0.0,0.0,0.0,10.0
forskningskappløpet,0.0,0.0,0.0,0.0,2.0
forskningslaboratoriet,0.0,0.0,0.0,24.0,0.0
forskningslahoratoriet,0.0,0.0,0.0,4.0,0.0
forskningsleder,0.0,0.0,0.0,0.0,48.0
forskningslederen,0.0,0.0,2.0,0.0,0.0
forskningslnstltutt,0.0,0.0,2.0,0.0,0.0
forskningsmessig,0.0,0.0,0.0,2.0,0.0
forskningsmidler,0.0,0.0,0.0,2.0,0.0
forskningsmiljøene,0.0,0.0,0.0,0.0,2.0
forskningsmiljøer,0.0,0.0,0.0,2.0,4.0
forskningsmiljøet,0.0,0.0,0.0,0.0,4.0
forskningsnivå,0.0,0.0,0.0,2.0,0.0
forskningsområde,0.0,2.0,0.0,2.0,0.0
forskningsoppgave,0.0,0.0,0.0,0.0,2.0
forskningsorganisasjon,0.0,0.0,0.0,0.0,2.0
forskningsoyemed,1.0,1.0,0.0,0.0,0.0
forskningsprogram,0.0,2.0,0.0,1.0,3.0
forskningsprogrammet,0.0,0.0,0.0,0.0,2.0
forskningsprosjekt,0.0,0.0,3.0,11.0,12.0
forskningsprosjektel,0.0,0.0,2.0,2.0,0.0
forskningsprosjekter,0.0,0.0,0.0,2.0,0.0
forskningsprosjektet,0.0,0.0,2.0,4.0,4.0
forskningsressursene,0.0,0.0,0.0,0.0,1.0
forskningsresultater,4.0,2.0,4.0,4.0,8.0
forskningsrådet,0.0,0.0,0.0,0.0,3.0
forskningssamarbeidet,0.0,0.0,0.0,0.0,2.0
forskningssenter,0.0,0.0,0.0,2.0,0.0
forskningssenteret,0.0,0.0,2.0,0.0,0.0
forskningssentra,0.0,0.0,4.0,0.0,4.0
forskningssentre,0.0,0.0,0.0,2.0,0.0
forskningssentret,0.0,2.0,0.0,0.0,0.0
forskningssjef,0.0,0.0,0.0,0.0,8.0
forskningssjefen,0.0,0.0,0.0,2.0,0.0
forskningsstadiet,0.0,0.0,0.0,0.0,9.0
forskningsstasjonen,0.0,0.0,0.0,2.0,0.0
forskningsteam,0.0,0.0,0.0,0.0,4.0
forskningsvirksomhet,0.0,0.0,4.0,0.0,0.0
forskningsøyemed,1.0,1.0,0.0,0.0,0.0
forskninsgsgruppen,0.0,0.0,0.0,2.0,0.0
forsknlng,0.0,0.0,2.0,0.0,0.0
forsknlngstidsskrifiet,0.0,0.0,2.0,0.0,0.0
forskolelærere,0.0,0.0,0.0,4.0,0.0
forskore,0.0,0.0,0.0,0.0,2.0
forskorne,1.0,1.0,0.0,0.0,0.0
forskrekker,0.0,0.0,0.0,0.0,2.0
forskrekket,0.0,0.0,0.0,0.0,1.0
forskriftene,0.0,0.0,0.0,0.0,2.0
forskrifter,2.0,28.0,0.0,0.0,0.0
forskriftsmessig,0.0,4.0,0.0,0.0,0.0
forskring,2.0,0.0,0.0,0.0,0.0
forskuttert,2.0,0.0,0.0,0.0,0.0
forskyvning,0.0,2.0,1.0,1.0,0.0
forskåne,0.0,0.0,0.0,0.0,4.0
forskånet,0.0,0.0,2.0,6.0,0.0
forslag,4.0,4.0,4.0,4.0,1.0
forslagene,0.0,0.0,0.0,0.0,4.0
forslaget,13.0,0.0,0.0,2.0,4.0
forslk-,0.0,0.0,0.0,2.0,0.0
forslkrer,0.0,2.0,0.0,0.0,0.0
forslå,0.0,0.0,2.0,0.0,0.0
forsningsarbeidc,0.0,0.0,0.0,2.0,0.0
forsnk,3.0,1.0,0.0,0.0,0.0
forsnkndyrene,0.0,1.0,1.0,0.0,0.0
forsok,23.0,4.0,15.0,4.0,3.0
forsoke,0.0,4.0,2.0,0.0,2.0
forsokene,2.0,2.0,0.0,2.0,4.0
forsoker,0.0,0.0,0.0,0.0,4.0
forsoket,0.0,2.0,0.0,0.0,2.0
forsokor,2.0,0.0,0.0,0.0,0.0
forsoksdyr,2.0,0.0,0.0,0.0,0.0
forsokspersonene,0.0,0.0,0.0,0.0,2.0
forsokspersoner,2.0,0.0,0.0,0.0,0.0
forsoksresultater,0.0,1.0,1.0,0.0,0.0
forsoksstadiet,0.0,0.0,2.0,0.0,0.0
forsoksvaksinen,0.0,0.0,0.0,0.0,2.0
forsoksvaksineres,2.0,0.0,0.0,0.0,0.0
forsoksvls,2.0,0.0,0.0,0.0,0.0
forsokt,4.0,0.0,2.0,2.0,0.0
forsokte,2.0,0.0,0.0,0.0,0.0
forsoldatene,2.0,0.0,0.0,0.0,0.0
forsommer,0.0,0.0,0.0,2.0,0.0
forspk,0.0,2.0,0.0,0.0,0.0
forst,8.0,14.0,11.0,1.0,6.0
forstA,2.0,0.0,0.0,0.0,0.0
forstaelse,0.0,0.0,0.0,0.0,2.0
forstand,0.0,4.0,0.0,2.0,12.0
forstanden,0.0,0.0,2.0,0.0,0.0
forstander,0.0,0.0,0.0,0.0,2.0
forstaving,0.0,12.0,0.0,0.0,0.0
forste,56.0,24.0,14.0,10.0,16.0
forstefloytist-stillinger,0.0,2.0,0.0,0.0,0.0
forsteg,0.0,0.0,0.0,2.0,0.0
forstekonsulent,0.0,0.0,0.0,0.0,4.0
forsterke,0.0,1.0,3.0,0.0,0.0
forsterker,0.0,0.0,0.0,0.0,2.0
forsterkes,0.0,0.0,0.0,0.0,2.0
forsterket,1.0,5.0,0.0,0.0,2.0
forsterkninger,0.0,2.0,0.0,0.0,0.0
forsterskader,0.0,2.0,0.0,0.0,0.0
forstfolkene,2.0,0.0,0.0,0.0,0.0
forsto,9.0,5.0,0.0,2.0,0.0
forstre,0.0,0.0,0.0,0.0,4.0
forstudie,0.0,0.0,0.0,0.0,2.0
forstyrre,0.0,0.0,0.0,0.0,1.0
forstyrrelser,2.0,4.0,0.0,0.0,0.0
forstå,0.0,2.0,4.0,8.0,9.0
forståelig,3.0,3.0,0.0,0.0,0.0
forståelse,4.0,6.0,0.0,4.0,0.0
forståelsen,0.0,0.0,0.0,2.0,0.0
forstår,2.0,0.0,4.0,6.0,6.0
forstått,0.0,0.0,0.0,2.0,0.0
forsvant,4.0,4.0,2.0,2.0,10.0
forsvar,0.0,0.0,1.0,3.0,4.0
forsvara,0.0,0.0,0.0,1.0,1.0
forsvare,0.0,0.0,0.0,1.0,7.0
forsvarer,2.0,1.0,1.0,0.0,8.0
forsvarere,0.0,0.0,0.0,4.0,0.0
forsvaret,5.0,3.0,2.0,3.0,5.0
forsvarlig,2.0,2.0,0.0,1.0,3.0
forsvars,0.0,2.0,0.0,0.0,0.0
forsvarsapparat,0.0,0.0,2.0,0.0,0.0
forsvarsberedskap,10.0,0.0,0.0,0.0,0.0
forsvarsdepartementet,1.0,1.0,4.0,0.0,0.0
forsvarslinje,0.0,2.0,0.0,0.0,0.0
forsvarsmekanisme,2.0,0.0,0.0,4.0,0.0
forsvarsmekansimer,0.0,2.0,0.0,0.0,0.0
forsvarsreaksjoner,0.0,2.0,2.0,0.0,0.0
forsvarssystemer,0.0,0.0,0.0,4.0,0.0
forsvarsver-,0.0,0.0,0.0,0.0,2.0
forsvarsverk,0.0,0.0,0.0,2.0,0.0
forsvarsverket,0.0,0.0,0.0,0.0,2.0
forsvarte,0.0,0.0,0.0,1.0,3.0
forsvinne,0.0,2.0,0.0,2.0,8.0
forsvinner,8.0,0.0,0.0,4.0,6.0
forsvnlnger,0.0,2.0,0.0,0.0,0.0
forsvunncl,0.0,0.0,0.0,0.0,2.0
forsvunne,0.0,0.0,0.0,2.0,0.0
forsvunnet,0.0,0.0,2.0,0.0,2.0
forsyne,8.0,0.0,1.0,5.0,2.0
forsyner,2.0,17.0,1.0,0.0,0.0
forsynes,0.0,2.0,0.0,0.0,0.0
forsyninKer,1.0,0.0,0.0,0.0,0.0
forsyning,3.0,1.0,1.0,15.0,14.0
forsyningane,0.0,2.0,0.0,0.0,0.0
forsyningen,0.0,2.0,0.0,0.0,0.0
forsyningene,0.0,16.0,0.0,0.0,0.0
forsyninger,37.0,40.0,33.0,10.0,6.0
forsyningsproblemer,0.0,0.0,0.0,0.0,2.0
forsynt,2.0,2.0,0.0,0.0,0.0
forsynte,0.0,1.0,2.0,1.0,0.0
forsårsaker,0.0,0.0,0.0,7.0,11.0
forsåvidt,2.0,0.0,0.0,0.0,0.0
forsøite,2.0,0.0,0.0,0.0,0.0
forsøk,195.0,71.0,52.0,110.0,186.0
forsøke,16.0,10.0,6.0,14.0,39.0
forsøkehe,1.0,1.0,0.0,0.0,0.0
forsøkene,40.0,18.0,5.0,22.0,27.0
forsøker,13.0,9.0,2.0,17.0,20.0
forsøkere,1.0,0.0,0.0,0.0,0.0
forsøkes,4.0,4.0,0.0,3.0,7.0
forsøket,14.0,0.0,0.0,91.0,98.0
forsøks-vaksine,0.0,0.0,0.0,0.0,2.0
forsøksVls,2.0,0.0,0.0,0.0,0.0
forsøksbasis,2.0,0.0,0.0,0.0,0.0
forsøksdyr,4.0,2.0,2.0,6.0,6.0
forsøksdyra,0.0,2.0,0.0,0.0,0.0
forsøksdyrene,2.0,0.0,0.0,0.0,0.0
forsøkselevene,0.0,0.0,0.0,0.0,2.0
forsøksfylke,0.0,0.0,0.0,2.0,0.0
forsøksgard,0.0,0.0,0.0,2.0,0.0
forsøksgruppen,2.0,0.0,0.0,0.0,0.0
forsøksgård,0.0,0.0,1.0,1.0,0.0
forsøksinstitutt,2.0,0.0,0.0,0.0,0.0
forsøksinstttuttei,2.0,0.0,0.0,0.0,0.0
forsøkskandidatene,0.0,0.0,0.0,0.0,2.0
forsøkskanin,0.0,2.0,0.0,0.0,4.0
forsøkskaniner,0.0,0.0,0.0,10.0,0.0
forsøksmus,2.0,0.0,0.0,0.0,0.0
forsøksobjektene,0.0,0.0,2.0,0.0,0.0
forsøksobjekter,2.0,0.0,0.0,0.0,0.0
forsøksperioden,0.0,0.0,0.0,2.0,0.0
forsøkspersonen,0.0,2.0,0.0,0.0,4.0
forsøkspersonene,0.0,0.0,0.0,8.0,14.0
forsøkspersonenes,8.0,0.0,0.0,0.0,0.0
forsøkspersoner,8.0,0.0,0.0,6.0,8.0
forsøksproduksjon,0.0,0.0,0.0,0.0,2.0
forsøksprosjekt,0.0,0.0,0.0,4.0,2.0
forsøksprosjektet,0.0,0.0,0.0,5.0,5.0
forsøksrotter,0.0,0.0,0.0,0.0,2.0
forsøksstadiet,11.0,3.0,0.0,2.0,0.0
forsøkstasjon,0.0,0.0,0.0,1.0,1.0
forsøksvaksineres,2.0,0.0,0.0,0.0,0.0
forsøksvaksinering,0.0,0.0,0.0,2.0,0.0
forsøksvirksomhet,0.0,0.0,0.0,0.0,2.0
forsøksvis,0.0,4.0,0.0,0.0,0.0
forsøkt,21.0,15.0,5.0,11.0,16.0
forsøkte,8.0,2.0,2.0,0.0,2.0
forsømt,0.0,0.0,0.0,2.0,0.0
forsømte,0.0,0.0,0.0,0.0,1.0
forsøpling,0.0,0.0,0.0,0.0,4.0
forsørget,2.0,0.0,0.0,0.0,0.0
fort,12.0,5.0,24.0,9.0,37.0
fortW,0.0,2.0,0.0,0.0,0.0
fortalt,0.0,0.0,1.0,1.0,4.0
fortalte,24.0,12.0,2.0,0.0,10.0
fortapt,0.0,0.0,0.0,0.0,2.0
forte,0.0,2.0,2.0,0.0,4.0
forteMe,0.0,0.0,2.0,0.0,0.0
forteUer,0.0,0.0,0.0,0.0,2.0
fortegnelse,0.0,0.0,0.0,0.0,2.0
fortel,2.0,0.0,0.0,9.0,13.0
fortelja,0.0,0.0,2.0,0.0,0.0
fortelje,0.0,0.0,0.0,4.0,0.0
fortelle,4.0,12.0,1.0,5.0,26.0
fortelleat,0.0,0.0,0.0,0.0,2.0
forteller,65.0,65.0,30.0,49.0,119.0
fortellerglede,0.0,0.0,0.0,0.0,2.0
fortelles,0.0,4.0,0.0,2.0,0.0
fortellér,2.0,0.0,0.0,0.0,0.0
fortelt,0.0,0.0,0.0,0.0,2.0
fortelte,0.0,0.0,0.0,0.0,4.0
fortelter,2.0,0.0,0.0,5.0,7.0
fortener,0.0,2.0,2.0,0.0,0.0
fortere,0.0,0.0,0.0,6.0,0.0
fortette,0.0,2.0,0.0,0.0,0.0
fortgang,0.0,0.0,0.0,2.0,0.0
fortiden,0.0,0.0,0.0,2.0,0.0
fortielse,0.0,0.0,0.0,2.0,0.0
fortjener,0.0,0.0,0.0,2.0,0.0
fortjeneste,0.0,0.0,0.0,0.0,4.0
fortjenestemulighetene,0.0,0.0,0.0,0.0,2.0
fortjenstmedalje,0.0,0.0,0.0,2.0,2.0
fortløpende,0.0,0.0,0.0,0.0,2.0
fortolle,0.0,0.0,2.0,1.0,1.0
fortoller,0.0,0.0,2.0,2.0,4.0
fortoner,0.0,0.0,0.0,0.0,1.0
fortorukerne,2.0,0.0,0.0,0.0,0.0
fortreffelig,1.0,1.0,0.0,0.0,0.0
fortrenge,21.0,3.0,0.0,0.0,0.0
fortrengte,0.0,0.0,0.0,0.0,2.0
fortrinlig,0.0,2.0,0.0,0.0,0.0
fortrinn,0.0,0.0,0.0,2.0,0.0
fortrinnsvis,0.0,6.0,12.0,2.0,4.0
fortrmnsvis,2.0,0.0,0.0,0.0,0.0
forts,0.0,2.0,0.0,0.0,0.0
fortsatl,0.0,0.0,0.0,0.0,2.0
fortsatt,69.0,19.0,58.0,124.0,162.0
fortsatte,8.0,1.0,1.0,2.0,2.0
fortsette,16.0,4.0,12.0,10.0,9.0
fortsettelse,0.0,0.0,0.0,2.0,0.0
fortsetter,25.0,17.0,0.0,37.0,30.0
fortsettes,6.0,0.0,0.0,0.0,0.0
fortsotte,2.0,0.0,0.0,0.0,0.0
fortvilelsen,0.0,0.0,0.0,2.0,0.0
fortvilet,0.0,0.0,4.0,0.0,0.0
fortvilte,0.0,0.0,0.0,0.0,2.0
fortynnede,2.0,2.0,0.0,0.0,2.0
fortynnet,5.0,5.0,0.0,0.0,0.0
fortyper,0.0,0.0,0.0,0.0,4.0
foru,0.0,0.0,0.0,0.0,2.0
